172.17.0.1 - - [24/May/2020:19:58:57 +0000] "HEAD / HTTP/1.1" 302 0 "-" "curl/7.61.1"
73.231.121.206 - - [24/May/2020:20:08:15 +0000] "GET /wp-admin/js/user-profile.min.js?ver=4.7.1 HTTP/1.1" 200 6224 "http://54.215.185.191/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:08:16 +0000] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 698728 "http://54.215.185.191/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
172.17.0.1 - - [24/May/2020:20:09:57 +0000] "GET /index.php HTTP/1.1" 302 5 "-" "curl/7.61.1"
73.231.121.206 - - [24/May/2020:20:14:17 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:14:18 +0000] "GET /wp-admin/install.php HTTP/1.1" 200 5979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:14:18 +0000] "GET /favicon.ico HTTP/1.1" 200 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:14:35 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:14:35 +0000] "GET /wp-admin/install.php HTTP/1.1" 200 5979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:14:35 +0000] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.1" 200 1521 "http://54.215.185.191/wp-admin/css/install.min.css?ver=4.7.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
54.215.185.191 - - [24/May/2020:20:16:01 +0000] "GET /2020/05/24/hello-world/ HTTP/1.1" 200 56036 "http://54.215.185.191/2020/05/24/hello-world/" "WordPress/4.7.1; http://54.215.185.191"
73.231.121.206 - - [24/May/2020:20:16:01 +0000] "POST /wp-admin/install.php?step=2 HTTP/1.1" 302 5 "http://54.215.185.191/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
54.215.185.191 - - [24/May/2020:20:16:02 +0000] "POST /wp-cron.php?doing_wp_cron=1590351361.0753281116485595703125 HTTP/1.1" 499 0 "http://54.215.185.191/wp-cron.php?doing_wp_cron=1590351361.0753281116485595703125" "WordPress/4.7.1; http://54.215.185.191"
73.231.121.206 - - [24/May/2020:20:16:02 +0000] "GET /wp-admin/ HTTP/1.1" 200 50987 "http://54.215.185.191/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:02 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=4.7.1 HTTP/1.1" 200 2655 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:02 +0000] "GET /wp-includes/css/editor.min.css?ver=4.7.1 HTTP/1.1" 200 28111 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:02 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.7.1 HTTP/1.1" 200 109169 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:02 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,dashboard,underscore,customize-base,customize-loader,thickbox,plugin-instal&load%5B%5D=l,wp-util,wp-a11y,updates,shortcode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jq&load%5B%5D=uery-ui-autocomplete&ver=4.7.1 HTTP/1.1" 200 247501 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:02 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,widgets,site-icon,&load%5B%5D=l10n,buttons,wp-auth-check&ver=4.7.1 HTTP/1.1" 200 326777 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:03 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=4.7.1 HTTP/1.1" 200 11414 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:03 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=cc949573fd&1590351363532 HTTP/1.1" 200 1126 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:03 +0000] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15238 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:03 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=cc949573fd&1590351363709 HTTP/1.1" 200 584 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:03 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=cc949573fd&1590351363741 HTTP/1.1" 200 11 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:06 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.1" 499 0 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:06 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 41888 "http://54.215.185.191/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.7.1 HTTP/1.1" 200 41586 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:06 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,jquery-ui-widget,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,ta&load%5B%5D=gs-suggest,inline-edit-post,heartbeat,svg-painter,wp-auth-check&ver=4.7.1 HTTP/1.1" 200 26875 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:06 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,widgets,site-icon,&load%5B%5D=l10n,buttons,wp-auth-check&ver=4.7.1 HTTP/1.1" 200 92055 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
54.215.185.191 - - [24/May/2020:20:16:06 +0000] "POST /wp-cron.php?doing_wp_cron=1590351366.9312040805816650390625 HTTP/1.1" 200 5 "http://54.215.185.191/wp-cron.php?doing_wp_cron=1590351366.9312040805816650390625" "WordPress/4.7.1; http://54.215.185.191"
73.231.121.206 - - [24/May/2020:20:16:06 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 58 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /sample-page/ HTTP/1.1" 200 57864 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-includes/css/admin-bar.min.css?ver=4.7.1 HTTP/1.1" 200 20580 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo.js?ver=2.1.2 HTTP/1.1" 200 5836 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-includes/js/admin-bar.min.js?ver=4.7.1 HTTP/1.1" 200 7188 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix.js?ver=1.0 HTTP/1.1" 200 683 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-content/themes/twentyseventeen/assets/js/global.js?ver=1.0 HTTP/1.1" 200 7682 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-includes/js/wp-embed.min.js?ver=4.7.1 HTTP/1.1" 200 1398 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-content/themes/twentyseventeen/style.css?ver=4.7.1 HTTP/1.1" 200 81817 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:10 +0000] "GET /wp-content/themes/twentyseventeen/assets/images/header.jpg HTTP/1.1" 200 114854 "http://54.215.185.191/sample-page/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 58 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.22.0 HTTP/1.1" 200 20431 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4.7.1 HTTP/1.1" 200 4477 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.1" 200 790 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-admin/post.php?post=2&action=edit HTTP/1.1" 200 114068 "http://54.215.185.191/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-includes/css/editor.min.css?ver=4.7.1 HTTP/1.1" 200 28111 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,plupload&ver=4.7.1 HTTP/1.1" 200 81655 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:25 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5B%5D=s,widgets,site-icon,l10n,wp-auth-check&ver=4.7.1 HTTP/1.1" 200 100611 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,heartbeat,autosave,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,sug&load%5B%5D=gest,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery&load%5B%5D=-ui-autocomplete,tags-suggest,tags-box,underscore,word-count,post,editor-expand,thickbox,shortcode,backbone,wp-util,wp-backbone,&load%5B%5D=media-models,wp-plupload,mediaelement,wp-mediaelement,media-views,media-editor,media-audiovideo,mce-view,imgareaselect,image-edi&load%5B%5D=t,svg-painter,wp-auth-check,editor,wplink,media-upload,wp-embed&ver=4.7.1 HTTP/1.1" 200 171204 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?c=1&ver=4403-20160901 HTTP/1.1" 200 171957 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-admin/images/spinner.gif HTTP/1.1" 200 4162 "http://54.215.185.191/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,buttons,media-views,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menu&load%5B%5D=s,widgets,site-icon,l10n,wp-auth-check&ver=4.7.1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-includes/js/tinymce/skins/lightgray/skin.min.css?wp-mce-4403-20160901 HTTP/1.1" 200 35321 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-includes/js/tinymce/skins/lightgray/content.min.css?wp-mce-4403-20160901 HTTP/1.1" 200 3091 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-includes/css/dashicons.min.css?ver=4.7.1&wp-mce-4403-20160901 HTTP/1.1" 200 46364 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-includes/js/tinymce/skins/wordpress/wp-content.css?ver=4.7.1&wp-mce-4403-20160901 HTTP/1.1" 200 8036 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-content/themes/twentyseventeen/assets/css/editor-style.css?wp-mce-4403-20160901 HTTP/1.1" 200 9095 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:26 +0000] "GET /wp-includes/js/wp-embed.js HTTP/1.1" 200 3119 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:29 +0000] "GET /wp-admin/themes.php HTTP/1.1" 200 47128 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 11 "http://54.215.185.191/wp-admin/post.php?post=2&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:29 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,theme,updates,customize-base,customize-loa&load%5B%5D=der,svg-painter,heartbeat,wp-auth-check&ver=4.7.1 HTTP/1.1" 200 50666 "http://54.215.185.191/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:29 +0000] "GET /wp-content/themes/twentyseventeen/screenshot.png HTTP/1.1" 200 363833 "http://54.215.185.191/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:29 +0000] "GET /wp-content/themes/twentyfifteen/screenshot.png HTTP/1.1" 200 576231 "http://54.215.185.191/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:30 +0000] "GET /wp-content/themes/twentysixteen/screenshot.png HTTP/1.1" 200 463555 "http://54.215.185.191/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:31 +0000] "GET /wp-includes/js/imgareaselect/imgareaselect.css?ver=0.9.8 HTTP/1.1" 200 790 "http://54.215.185.191/wp-admin/customize.php?theme=twentyseventeen&return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
73.231.121.206 - - [24/May/2020:20:16:31 +0000] "GET /wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.22.0 HTTP/1.1" 200 20431 "http://54.215.185.191/wp-admin/customize.php?theme=twentyseventeen&return=%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:76.0) Gecko/20100101 Firefox/76.0"
